Game ID,Move Number,Row,Col,Action,Board State,Mines Flagged,Hidden Cells,Safe,Game Outcome
4384498352,11,0,4,f,"[['(0)', '(1)', '-', '-', '-', '(1)', '(0)', '(0)'], ['(0)', '(1)', '-', '(3)', '(2)', '(2)', '(0)', '(0)'], ['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(1)', '(2)', '-', '(3)', '(3)', '(3)', '(2)', '(1)'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",1,37,False,Flag
4384498352,12,0,3,r,"[['(0)', '(1)', '-', '-', 'F', '(1)', '(0)', '(0)'], ['(0)', '(1)', '-', '(3)', '(2)', '(2)', '(0)', '(0)'], ['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(1)', '(2)', '-', '(3)', '(3)', '(3)', '(2)', '(1)'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",2,36,False,Safe
4384498352,13,0,2,r,"[['(0)', '(1)', '-', '(2)', 'F', '(1)', '(0)', '(0)'], ['(0)', '(1)', '-', '(3)', '(2)', '(2)', '(0)', '(0)'], ['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(1)', '(2)', '-', '(3)', '(3)', '(3)', '(2)', '(1)'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",2,35,False,Bayesian
4384498352,14,1,2,f,"[['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(0)', '(1)', '-', '(3)', '(2)', '(2)', '(0)', '(0)'], ['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(1)', '(2)', '-', '(3)', '(3)', '(3)', '(2)', '(1)'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",2,34,False,Flag
4384498352,15,3,2,r,"[['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(0)', '(1)', 'F', '(3)', '(2)', '(2)', '(0)', '(0)'], ['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(1)', '(2)', '-', '(3)', '(3)', '(3)', '(2)', '(1)'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",3,33,False,Safe
4384498352,16,4,1,f,"[['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(0)', '(1)', 'F', '(3)', '(2)', '(2)', '(0)', '(0)'], ['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(1)', '(2)', '(3)', '(3)', '(3)', '(3)', '(2)', '(1)'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",3,32,False,Flag
4384498352,17,4,0,r,"[['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(0)', '(1)', 'F', '(3)', '(2)', '(2)', '(0)', '(0)'], ['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(1)', '(2)', '(3)', '(3)', '(3)', '(3)', '(2)', '(1)'], ['-', 'F', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",4,31,False,Safe
4384498352,18,5,0,r,"[['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(0)', '(1)', 'F', '(3)', '(2)', '(2)', '(0)', '(0)'], ['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(1)', '(2)', '(3)', '(3)', '(3)', '(3)', '(2)', '(1)'], ['(1)', 'F', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",4,30,False,Safe
4384498352,19,6,1,r,"[['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(0)', '(1)', 'F', '(3)', '(2)', '(2)', '(0)', '(0)'], ['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(1)', '(2)', '(3)', '(3)', '(3)', '(3)', '(2)', '(1)'], ['(1)', 'F', '-', '-', '-', '-', '-', '-'], ['(1)', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",4,29,False,Safe
4384498352,20,4,2,f,"[['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(0)', '(1)', 'F', '(3)', '(2)', '(2)', '(0)', '(0)'], ['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(1)', '(2)', '(3)', '(3)', '(3)', '(3)', '(2)', '(1)'], ['(1)', 'F', '-', '-', '-', '-', '-', '-'], ['(1)', '(2)', '(3)', '(2)', '(2)', '(2)', '(3)', '-'], ['(0)', '(0)', '(0)', '(0)', '(0)', '(0)', '(2)', '-'], ['(0)', '(0)', '(0)', '(0)', '(0)', '(0)', '(1)', '-']]",4,9,False,Flag
4384498352,21,4,3,f,"[['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(0)', '(1)', 'F', '(3)', '(2)', '(2)', '(0)', '(0)'], ['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(1)', '(2)', '(3)', '(3)', '(3)', '(3)', '(2)', '(1)'], ['(1)', 'F', 'F', '-', '-', '-', '-', '-'], ['(1)', '(2)', '(3)', '(2)', '(2)', '(2)', '(3)', '-'], ['(0)', '(0)', '(0)', '(0)', '(0)', '(0)', '(2)', '-'], ['(0)', '(0)', '(0)', '(0)', '(0)', '(0)', '(1)', '-']]",5,8,False,Flag
4384498352,22,4,4,r,"[['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(0)', '(1)', 'F', '(3)', '(2)', '(2)', '(0)', '(0)'], ['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(1)', '(2)', '(3)', '(3)', '(3)', '(3)', '(2)', '(1)'], ['(1)', 'F', 'F', 'F', '-', '-', '-', '-'], ['(1)', '(2)', '(3)', '(2)', '(2)', '(2)', '(3)', '-'], ['(0)', '(0)', '(0)', '(0)', '(0)', '(0)', '(2)', '-'], ['(0)', '(0)', '(0)', '(0)', '(0)', '(0)', '(1)', '-']]",6,7,False,Safe
4384498352,23,4,5,f,"[['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(0)', '(1)', 'F', '(3)', '(2)', '(2)', '(0)', '(0)'], ['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(1)', '(2)', '(3)', '(3)', '(3)', '(3)', '(2)', '(1)'], ['(1)', 'F', 'F', 'F', '(2)', '-', '-', '-'], ['(1)', '(2)', '(3)', '(2)', '(2)', '(2)', '(3)', '-'], ['(0)', '(0)', '(0)', '(0)', '(0)', '(0)', '(2)', '-'], ['(0)', '(0)', '(0)', '(0)', '(0)', '(0)', '(1)', '-']]",6,6,False,Flag
4384498352,24,4,6,f,"[['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(0)', '(1)', 'F', '(3)', '(2)', '(2)', '(0)', '(0)'], ['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(1)', '(2)', '(3)', '(3)', '(3)', '(3)', '(2)', '(1)'], ['(1)', 'F', 'F', 'F', '(2)', 'F', '-', '-'], ['(1)', '(2)', '(3)', '(2)', '(2)', '(2)', '(3)', '-'], ['(0)', '(0)', '(0)', '(0)', '(0)', '(0)', '(2)', '-'], ['(0)', '(0)', '(0)', '(0)', '(0)', '(0)', '(1)', '-']]",7,5,False,Flag
4384498352,25,4,7,r,"[['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(0)', '(1)', 'F', '(3)', '(2)', '(2)', '(0)', '(0)'], ['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(1)', '(2)', '(3)', '(3)', '(3)', '(3)', '(2)', '(1)'], ['(1)', 'F', 'F', 'F', '(2)', 'F', 'F', '-'], ['(1)', '(2)', '(3)', '(2)', '(2)', '(2)', '(3)', '-'], ['(0)', '(0)', '(0)', '(0)', '(0)', '(0)', '(2)', '-'], ['(0)', '(0)', '(0)', '(0)', '(0)', '(0)', '(1)', '-']]",8,4,False,Safe
4384498352,26,5,7,f,"[['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(0)', '(1)', 'F', '(3)', '(2)', '(2)', '(0)', '(0)'], ['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(1)', '(2)', '(3)', '(3)', '(3)', '(3)', '(2)', '(1)'], ['(1)', 'F', 'F', 'F', '(2)', 'F', 'F', '(2)'], ['(1)', '(2)', '(3)', '(2)', '(2)', '(2)', '(3)', '-'], ['(0)', '(0)', '(0)', '(0)', '(0)', '(0)', '(2)', '-'], ['(0)', '(0)', '(0)', '(0)', '(0)', '(0)', '(1)', '-']]",8,3,False,Flag
4384498352,27,6,7,r,"[['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(0)', '(1)', 'F', '(3)', '(2)', '(2)', '(0)', '(0)'], ['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(1)', '(2)', '(3)', '(3)', '(3)', '(3)', '(2)', '(1)'], ['(1)', 'F', 'F', 'F', '(2)', 'F', 'F', '(2)'], ['(1)', '(2)', '(3)', '(2)', '(2)', '(2)', '(3)', 'F'], ['(0)', '(0)', '(0)', '(0)', '(0)', '(0)', '(2)', '-'], ['(0)', '(0)', '(0)', '(0)', '(0)', '(0)', '(1)', '-']]",9,2,False,Safe
4384498352,28,7,7,f,"[['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(0)', '(1)', 'F', '(3)', '(2)', '(2)', '(0)', '(0)'], ['(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)', '(0)'], ['(1)', '(2)', '(3)', '(3)', '(3)', '(3)', '(2)', '(1)'], ['(1)', 'F', 'F', 'F', '(2)', 'F', 'F', '(2)'], ['(1)', '(2)', '(3)', '(2)', '(2)', '(2)', '(3)', 'F'], ['(0)', '(0)', '(0)', '(0)', '(0)', '(0)', '(2)', '(2)'], ['(0)', '(0)', '(0)', '(0)', '(0)', '(0)', '(1)', '-']]",9,1,False,Flag
4384498352,End,,,,,,,,Win
4569129648,1,0,0,r,"[['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",0,64,False,Bayesian
4569129648,2,5,3,f,"[['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '(2)', '(2)', '(2)', '(2)', '(1)'], ['(0)', '(1)', '(1)', '(1)', '(0)', '(0)', '(0)', '(0)'], ['(0)', '(0)', '(0)', '(0)', '(1)', '(1)', '(1)', '(0)'], ['(0)', '(0)', '(1)', '(1)', '(2)', '-', '(1)', '(0)'], ['(0)', '(1)', '(2)', '-', '-', '-', '(2)', '(1)'], ['(1)', '(2)', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",0,25,False,Flag
4569129648,3,5,4,r,"[['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '(2)', '(2)', '(2)', '(2)', '(1)'], ['(0)', '(1)', '(1)', '(1)', '(0)', '(0)', '(0)', '(0)'], ['(0)', '(0)', '(0)', '(0)', '(1)', '(1)', '(1)', '(0)'], ['(0)', '(0)', '(1)', '(1)', '(2)', '-', '(1)', '(0)'], ['(0)', '(1)', '(2)', 'F', '-', '-', '(2)', '(1)'], ['(1)', '(2)', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",1,24,False,Safe
4569129648,4,4,5,f,"[['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '(2)', '(2)', '(2)', '(2)', '(1)'], ['(0)', '(1)', '(1)', '(1)', '(0)', '(0)', '(0)', '(0)'], ['(0)', '(0)', '(0)', '(0)', '(1)', '(1)', '(1)', '(0)'], ['(0)', '(0)', '(1)', '(1)', '(2)', '-', '(1)', '(0)'], ['(0)', '(1)', '(2)', 'F', '(2)', '-', '(2)', '(1)'], ['(1)', '(2)', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",1,23,False,Flag
4569129648,5,5,5,r,"[['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '(2)', '(2)', '(2)', '(2)', '(1)'], ['(0)', '(1)', '(1)', '(1)', '(0)', '(0)', '(0)', '(0)'], ['(0)', '(0)', '(0)', '(0)', '(1)', '(1)', '(1)', '(0)'], ['(0)', '(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)'], ['(0)', '(1)', '(2)', 'F', '(2)', '-', '(2)', '(1)'], ['(1)', '(2)', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",2,22,False,Safe
4569129648,6,6,6,r,"[['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '(2)', '(2)', '(2)', '(2)', '(1)'], ['(0)', '(1)', '(1)', '(1)', '(0)', '(0)', '(0)', '(0)'], ['(0)', '(0)', '(0)', '(0)', '(1)', '(1)', '(1)', '(0)'], ['(0)', '(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)'], ['(0)', '(1)', '(2)', 'F', '(2)', '(1)', '(2)', '(1)'], ['(1)', '(2)', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",2,21,False,Safe
4569129648,7,6,3,r,"[['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '(2)', '(2)', '(2)', '(2)', '(1)'], ['(0)', '(1)', '(1)', '(1)', '(0)', '(0)', '(0)', '(0)'], ['(0)', '(0)', '(0)', '(0)', '(1)', '(1)', '(1)', '(0)'], ['(0)', '(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)'], ['(0)', '(1)', '(2)', 'F', '(2)', '(1)', '(2)', '(1)'], ['(1)', '(2)', '-', '-', '-', '-', '(1)', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",2,20,False,Safe
4569129648,8,6,4,r,"[['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '(2)', '(2)', '(2)', '(2)', '(1)'], ['(0)', '(1)', '(1)', '(1)', '(0)', '(0)', '(0)', '(0)'], ['(0)', '(0)', '(0)', '(0)', '(1)', '(1)', '(1)', '(0)'], ['(0)', '(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)'], ['(0)', '(1)', '(2)', 'F', '(2)', '(1)', '(2)', '(1)'], ['(1)', '(2)', '-', '(3)', '-', '-', '(1)', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",2,19,False,Safe
4569129648,9,6,5,r,"[['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '(2)', '(2)', '(2)', '(2)', '(1)'], ['(0)', '(1)', '(1)', '(1)', '(0)', '(0)', '(0)', '(0)'], ['(0)', '(0)', '(0)', '(0)', '(1)', '(1)', '(1)', '(0)'], ['(0)', '(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)'], ['(0)', '(1)', '(2)', 'F', '(2)', '(1)', '(2)', '(1)'], ['(1)', '(2)', '-', '(3)', '(2)', '-', '(1)', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",2,18,False,Safe
4569129648,10,6,7,f,"[['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '(2)', '(2)', '(2)', '(2)', '(1)'], ['(0)', '(1)', '(1)', '(1)', '(0)', '(0)', '(0)', '(0)'], ['(0)', '(0)', '(0)', '(0)', '(1)', '(1)', '(1)', '(0)'], ['(0)', '(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)'], ['(0)', '(1)', '(2)', 'F', '(2)', '(1)', '(2)', '(1)'], ['(1)', '(2)', '-', '(3)', '(2)', '(1)', '(1)', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",2,17,False,Flag
4569129648,11,7,5,r,"[['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '(2)', '(2)', '(2)', '(2)', '(1)'], ['(0)', '(1)', '(1)', '(1)', '(0)', '(0)', '(0)', '(0)'], ['(0)', '(0)', '(0)', '(0)', '(1)', '(1)', '(1)', '(0)'], ['(0)', '(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)'], ['(0)', '(1)', '(2)', 'F', '(2)', '(1)', '(2)', '(1)'], ['(1)', '(2)', '-', '(3)', '(2)', '(1)', '(1)', 'F'], ['-', '-', '-', '-', '-', '-', '-', '-']]",3,16,False,Safe
4569129648,12,7,6,r,"[['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '(2)', '(2)', '(2)', '(2)', '(1)'], ['(0)', '(1)', '(1)', '(1)', '(0)', '(0)', '(0)', '(0)'], ['(0)', '(0)', '(0)', '(0)', '(1)', '(1)', '(1)', '(0)'], ['(0)', '(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)'], ['(0)', '(1)', '(2)', 'F', '(2)', '(1)', '(2)', '(1)'], ['(1)', '(2)', '-', '(3)', '(2)', '(1)', '(1)', 'F'], ['-', '-', '-', '-', '-', '(1)', '-', '-']]",3,15,False,Safe
4569129648,13,7,7,r,"[['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '(2)', '(2)', '(2)', '(2)', '(1)'], ['(0)', '(1)', '(1)', '(1)', '(0)', '(0)', '(0)', '(0)'], ['(0)', '(0)', '(0)', '(0)', '(1)', '(1)', '(1)', '(0)'], ['(0)', '(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)'], ['(0)', '(1)', '(2)', 'F', '(2)', '(1)', '(2)', '(1)'], ['(1)', '(2)', '-', '(3)', '(2)', '(1)', '(1)', 'F'], ['-', '-', '-', '-', '-', '(1)', '(1)', '-']]",3,14,False,Safe
4569129648,14,7,4,f,"[['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '(2)', '(2)', '(2)', '(2)', '(1)'], ['(0)', '(1)', '(1)', '(1)', '(0)', '(0)', '(0)', '(0)'], ['(0)', '(0)', '(0)', '(0)', '(1)', '(1)', '(1)', '(0)'], ['(0)', '(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)'], ['(0)', '(1)', '(2)', 'F', '(2)', '(1)', '(2)', '(1)'], ['(1)', '(2)', '-', '(3)', '(2)', '(1)', '(1)', 'F'], ['-', '-', '-', '-', '-', '(1)', '(1)', '(1)']]",3,13,False,Flag
4569129648,15,7,3,r,"[['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '(2)', '(2)', '(2)', '(2)', '(1)'], ['(0)', '(1)', '(1)', '(1)', '(0)', '(0)', '(0)', '(0)'], ['(0)', '(0)', '(0)', '(0)', '(1)', '(1)', '(1)', '(0)'], ['(0)', '(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)'], ['(0)', '(1)', '(2)', 'F', '(2)', '(1)', '(2)', '(1)'], ['(1)', '(2)', '-', '(3)', '(2)', '(1)', '(1)', 'F'], ['-', '-', '-', '-', 'F', '(1)', '(1)', '(1)']]",4,12,False,Safe
4569129648,16,6,2,f,"[['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '(2)', '(2)', '(2)', '(2)', '(1)'], ['(0)', '(1)', '(1)', '(1)', '(0)', '(0)', '(0)', '(0)'], ['(0)', '(0)', '(0)', '(0)', '(1)', '(1)', '(1)', '(0)'], ['(0)', '(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)'], ['(0)', '(1)', '(2)', 'F', '(2)', '(1)', '(2)', '(1)'], ['(1)', '(2)', '-', '(3)', '(2)', '(1)', '(1)', 'F'], ['-', '-', '-', '(2)', 'F', '(1)', '(1)', '(1)']]",4,11,False,Flag
4569129648,17,7,2,r,"[['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '(2)', '(2)', '(2)', '(2)', '(1)'], ['(0)', '(1)', '(1)', '(1)', '(0)', '(0)', '(0)', '(0)'], ['(0)', '(0)', '(0)', '(0)', '(1)', '(1)', '(1)', '(0)'], ['(0)', '(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)'], ['(0)', '(1)', '(2)', 'F', '(2)', '(1)', '(2)', '(1)'], ['(1)', '(2)', 'F', '(3)', '(2)', '(1)', '(1)', 'F'], ['-', '-', '-', '(2)', 'F', '(1)', '(1)', '(1)']]",5,10,False,Safe
